r,F,B0
32.08802202528132,0.062308387244911924,3.7020118223979247e-10
32.16804203008252,0.06215349115526855,3.6471531468348567e-10
32.248062034883716,0.06199936304038617,3.5932404215646013e-10
32.32808203968492,0.061845997204777604,3.540255053350097e-10
32.40810204448612,0.06169338800911784,3.4881788590346784e-10
32.48812204928732,0.061541529869553566,3.4369940555185866e-10
32.56814205408852,0.06139041725702307,3.3866832500043035e-10
32.64816205888972,0.06124004469658602,3.3372294305028603e-10
32.72818206369092,0.061090406766763035,3.288615956593488e-10
32.80820206849212,0.06094149809888507,3.240826550429305e-10
32.88822207329332,0.06079331337645199,3.1938452879818505e-10
32.96824207809452,0.06064584733450069,3.1476565905176356e-10
33.048262082895725,0.06049909475898233,3.1022452162999477e-10
33.128282087696924,0.060353050486148564,3.057596252509514e-10
33.20830209249812,0.06020770940194656,3.0136951073776374e-10
33.28832209729932,0.06006306644142279,2.9705275025258195e-10
33.36834210210052,0.05991911658813545,2.9280794655059394e-10
33.448362106901726,0.05977585487357509,2.886337322535242e-10
33.528382111702925,0.05963327637659382,2.8452876914206776e-10
33.608402116504124,0.059491376222842285,2.8049174746671007e-10
33.68842212130532,0.059350149584215035,2.7652138527642836e-10
33.76844212610652,0.05920959167830344,2.726164277647554e-10
33.84846213090773,0.05906969776785658,2.687756466327263e-10
33.928482135708926,0.058930463160249615,2.6499783946823025e-10
34.008502140510124,0.05879188320695967,2.6128182914130607e-10
34.08852214531132,0.05865395330304911,2.576264632149404e-10
34.16854215011253,0.05851666888665608,2.5403061337093184e-10
34.24856215491373,0.058380025438492154,2.5049317485040496e-10
34.32858215971493,0.05824401848134693,2.4701306590856336e-10
34.408602164516125,0.0581086435795996,2.435892272832914e-10
34.488622169317324,0.057973896338737334,2.4022062167722113e-10
34.56864217411853,0.05783977240488023,2.369062332528898e-10
34.64866217891973,0.05770626746431299,2.3364506714063367e-10
34.72868218372093,0.05757337724302284,2.3043614895886066e-10
34.808702188522126,0.057441097506244015,2.2727852434637174e-10
34.88872219332333,0.057309424058008415,2.2417125850639483e-10
34.96874219812453,0.05717835274070245,2.211134357620162e-10
35.04876220292573,0.05704787943462983,2.1810415912269485e-10
35.12878220772693,0.056918000057580506,2.1514254986156554e-10
35.20880221252813,0.056788710564405334,2.12227747103232e-10
35.28882221732933,0.05666000694659656,2.0935890742177082e-10
35.36884222213053,0.05653188523187402,2.0653520444867022e-10
35.44886222693173,0.056404341483776856,2.0375582849043373e-10
35.52888223173293,0.05627737180126085,2.0101998615559373e-10
35.60890223653413,0.056150972318301066,1.983268999908796e-10
35.688922241335334,0.05602513920349987,1.9567580812629732e-10
35.76894224613653,0.05589986865970029,1.9306596392888365e-10
35.84896225093773,0.05577515692360435,1.904966356649006e-10
35.92898225573893,0.0556510002653967,1.879671061702518e-10
36.009002260540136,0.055527394988373086,1.85476672528898e-10
36.089022265341335,0.05540433742857392,1.8302464575906399e-10
36.16904227014253,0.05528182395442255,1.80610350507028e-10
36.24906227494373,0.05515985096636838,1.7823312474829752e-10
36.32908227974493,0.055038414896534736,1.7589231949597607e-10
36.40910228454614,0.0549175122083713,1.7358729851613164e-10
36.489122289347335,0.054797139396311166,1.7131743804998664e-10
36.569142294148534,0.054677292985432314,1.6908212654274716e-10
36.64916229894973,0.054557969531123615,1.6688076437890396e-10
36.72918230375094,0.05443916561875507,1.6471276362383208e-10
36.80920230855214,0.054320877863352525,1.6257754777153083e-10
36.889222313353336,0.05420310290927637,1.6047455149833986e-10
36.969242318154535,0.0540858374299046,1.584032204224827e-10
37.049262322955734,0.05396907812731991,1.5636301086928352e-10
37.12928232775694,0.05385282173200081,1.5435338964191415e-10
